[0:0:22] (PlayerName:Yone_Fizi | UserName:shanki1z) :gate
[22:12:54] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:12:55] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:12:55] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:12:56] (PlayerName:William_Frix | UserName:badr) :tweet
[22:13:0] (PlayerName:Josef_Descender | UserName:N1CHO) :call 630335
[22:13:2] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:13:4] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :gate
[22:13:5] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :fish
[22:13:6] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:13:9] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r COMING OVER
[22:13:18] (PlayerName:Elliot_Alderson | UserName:ElliotAlderson) :p oui
[22:13:31] (PlayerName:Orlando_Mancini | UserName:nex) :setwave 2
[22:13:33] (PlayerName:Orlando_Mancini | UserName:nex) :setwave 1
[22:13:41] (PlayerName:Orlando_Mancini | UserName:nex) :stopres activities
[22:13:50] (PlayerName:Anwar_Car | UserName:AnwarCar) :craftrepair
[22:13:52] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[22:13:54] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[22:13:58] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[22:14:4] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :fish
[22:14:6] (PlayerName:Oliver_James | UserName:zaid) :lean
[22:14:20] (PlayerName:Fayyo_Sky | UserName:Fayyo) :idle
[22:14:25] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :toll
[22:14:34] (PlayerName:Anwar_Car | UserName:AnwarCar) :craftrepair
[22:14:35] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :fish
[22:14:41] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[22:14:41] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[22:14:44] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f chi leader idir respawn
[22:14:44] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:14:44] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:14:47] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:14:47] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:14:48] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:14:48] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:14:51] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:14:51] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:14:52] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :fish
[22:15:10] (PlayerName:Tommy_Diaz | UserName:FADEL) :f all agiiiw
[22:15:11] (PlayerName:Tommy_Diaz | UserName:FADEL) :f all agiiiw
[22:15:11] (PlayerName:Tommy_Diaz | UserName:FADEL) :f all agiiiw
[22:15:16] (PlayerName:Tommy_Diaz | UserName:FADEL) :f all agiiiw fink a michaelqz
[22:15:18] (PlayerName:Tommy_Diaz | UserName:FADEL) :f all agiiiw fink a michael
[22:15:20] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[22:15:22] (PlayerName:Evan_Henry | UserName:AnaSs) :aheal
[22:15:33] (PlayerName:Tommy_Diaz | UserName:FADEL) :wait
[22:15:38] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f chi leader idir respawn l tomobilat
[22:15:40] (PlayerName:Oliver_James | UserName:zaid) :tweet
[22:15:49] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gat e
[22:15:51] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :/aim
[22:15:52] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gat e
[22:15:53] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:16:16] (PlayerName:Evan_Henry | UserName:AnaSs) :pp
[22:16:18] (PlayerName:Anwar_Car | UserName:AnwarCar) :f  moza brack  josef 
[22:16:21] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :pp
[22:16:35] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:16:36] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f chi leader idir respawn l tomobilat
[22:16:37] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:37] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:37] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:37] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:38] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:39] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:16:43] (PlayerName:Tommy_Diaz | UserName:FADEL) :wait
[22:16:44] (PlayerName:Moza_Diaz | UserName:moza) :respawnveh 452
[22:16:49] (PlayerName:Inzo_Martino | UserName:INZO) :gate
[22:16:49] (PlayerName:Inzo_Martino | UserName:INZO) :gate
[22:16:50] (PlayerName:Inzo_Martino | UserName:INZO) :friends
[22:16:50] (PlayerName:Moza_Diaz | UserName:moza) :f finahowaa
[22:16:52] (PlayerName:Inzo_Martino | UserName:INZO) :friends
[22:16:54] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[22:16:58] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:17:10] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:17:17] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:17:18] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 426
[22:17:28] (PlayerName:Ronald_Nimitz | UserName:adolf) :f ana f radio l kbir
[22:17:40] (PlayerName:Fayyo_Sky | UserName:Fayyo) :tuneradio 15.5
[22:17:43] (PlayerName:Mario_Latino | UserName:marouane) :tuneradio
[22:17:44] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me kayhdr fe radio
[22:17:44] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:17:48] (PlayerName:Ronald_Nimitz | UserName:adolf) :f la mashi kulshi
[22:17:49] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:17:53] (PlayerName:Ronald_Nimitz | UserName:adolf) :f ok
[22:17:55] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:17:58] (PlayerName:Mario_Latino | UserName:marouane) :tuneradio
[22:18:2] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:18:2] (PlayerName:Mario_Latino | UserName:marouane) :tuneradio   15.5
[22:18:6] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:18:8] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me kayhdr fe radio
[22:18:17] (PlayerName:Tommy_Diaz | UserName:FADEL) :is orlando chof wahd smito lerlando fl faction en duty baghi ihydha
[22:18:24] (PlayerName:Tony_Fergson | UserName:MDG) :p chof khodni m3ak azbi wnta dwrya rah mlal
[22:18:28] (PlayerName:James_Meldon | UserName:kinong) :stats
[22:18:32] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[22:18:32] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[22:18:34] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[22:18:35] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[22:18:36] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :pp
[22:18:37] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:37] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:38] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:38] (PlayerName:James_Meldon | UserName:kinong) :friends
[22:18:38] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:38] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[22:18:38] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:39] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:39] (PlayerName:Moza_Diaz | UserName:moza) :gate
[22:18:42] (PlayerName:James_Meldon | UserName:kinong) :friends
[22:18:45] (PlayerName:Tony_Fergson | UserName:MDG) :p tfou mlal azbi fi mdina
[22:18:46] (PlayerName:Moza_Diaz | UserName:moza) :f fayyo
[22:18:47] (PlayerName:Fayyo_Sky | UserName:Fayyo) :setvol 10
[22:18:52] (PlayerName:Moza_Diaz | UserName:moza) :f smit dik l3iba
[22:18:54] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadje
[22:18:54] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :belt
[22:18:55] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadjes
[22:18:59] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:18:59] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:19:1] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:19:3] (PlayerName:Fayyo_Sky | UserName:Fayyo) :f inahiya?
[22:19:7] (PlayerName:Tony_Fergson | UserName:MDG) :p safi 9t3
[22:19:7] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:19:9] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:19:9] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:19:9] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:19:10] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge
[22:19:12] (PlayerName:Orlando_Mancini | UserName:nex) :revive 14
[22:19:16] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:16] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:18] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:18] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:18] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:18] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:19] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:19] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:19] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :This is the LSSD, Pull out to the right side of the road
[22:19:19] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :m This is the LSSD, Pull out to the right side of the road
[22:19:20] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:20] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:20] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:20] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:21] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:21] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:26] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:26] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:27] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :This is the LSSD, Pull out to the right side of the road
[22:19:27] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :m This is the LSSD, Pull out to the right side of the road
[22:19:28] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :This is the LSSD, Pull out to the right side of the road
[22:19:28] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :m This is the LSSD, Pull out to the right side of the road
[22:19:31] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:19:36] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :belt
[22:19:36] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:19:36] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:19:40] (PlayerName:Tim_Tebow | UserName:ilyaslol) :friends
[22:19:40] (PlayerName:Tim_Tebow | UserName:ilyaslol) :friends
[22:19:42] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me kayhdr fe radio
[22:19:46] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:19:50] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:19:56] (PlayerName:Evan_Henry | UserName:AnaSs) :pp
[22:19:59] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :pp
[22:20:2] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :m B9A fl véhicule dyalk, ydik ala dashboard
[22:20:9] (PlayerName:Bruce_Parker | UserName:abdouzaza) :backup
[22:20:11] (PlayerName:Moza_Diaz | UserName:moza) :recon 3
[22:20:11] (PlayerName:Fayyo_Sky | UserName:Fayyo) :friends
[22:20:13] (PlayerName:Fayyo_Sky | UserName:Fayyo) :friends
[22:20:14] (PlayerName:Moza_Diaz | UserName:moza) :recon
[22:20:15] (PlayerName:Bruce_Parker | UserName:abdouzaza) :toll
[22:20:18] (PlayerName:Orlando_Mancini | UserName:nex) :startres scr_info
[22:20:18] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f chi leader idir respawn l tomobilat
[22:20:26] (PlayerName:Leonardo_Ronald | UserName:Leonardo) :stats
[22:20:27] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:20:28] (PlayerName:Tony_Fergson | UserName:MDG) :mrevive Tony_Fergson
[22:20:33] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :me Keeps his hand on his sidearm (Glock 18)
[22:20:34] (PlayerName:Elliot_Alderson | UserName:ElliotAlderson) :fish
[22:20:46] (PlayerName:Elliot_Alderson | UserName:ElliotAlderson) :fish
[22:20:46] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:20:47] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :pp
[22:20:49] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:20:52] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c dok joj mshkokkin
[22:20:53] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c ah
[22:20:55] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :backup
[22:20:55] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :check Alfred_Apatchi
[22:21:11] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is moza srbi aji
[22:21:12] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is moza srbi aji
[22:21:17] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c ola nkhliwhom?
[22:21:31] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 8 Cleaners // Stagair
[22:21:36] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:21:36] (PlayerName:Oliver_James | UserName:zaid) :handsup
[22:21:46] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:21:49] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[22:21:56] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :me eyes Tony
[22:22:1] (PlayerName:Evan_Henry | UserName:AnaSs) :w 3endk colt
[22:22:1] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:22:2] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 8 Cleaners // Stagair
[22:22:4] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:22:5] (PlayerName:Evan_Henry | UserName:AnaSs) :w 3endk 
[22:22:6] (PlayerName:William_Frix | UserName:badr) :REPORT
[22:22:9] (PlayerName:William_Frix | UserName:badr) :report
[22:22:14] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:22:22] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[22:22:26] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[22:22:27] (PlayerName:Evan_Henry | UserName:AnaSs) :w 3 3endk colt
[22:22:29] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:22:29] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :me Takes the ID from Fayyo
[22:22:31] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :setvol 30
[22:22:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 10 Cleaners // Stagair
[22:22:34] (PlayerName:Evan_Henry | UserName:AnaSs) :w 3 3endk colt
[22:22:37] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :me takes a look at the ID
[22:22:39] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is kolchi 3la radio d moza hhhhhhhhh
[22:22:42] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[22:22:42] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[22:22:46] (PlayerName:Moza_Diaz | UserName:moza) :is hhhhhhh
[22:22:50] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :think
[22:22:57] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:22:57] (PlayerName:Orlando_Mancini | UserName:nex) :clearchat
[22:23:5] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :setvol 10
[22:23:11] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:23:12] (PlayerName:Oliver_James | UserName:zaid) :gate
[22:23:15] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[22:23:16] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[22:23:25] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:23:31] (PlayerName:James_Meldon | UserName:kinong) :clearchat
[22:23:44] (PlayerName:Ronald_Nimitz | UserName:adolf) :backup
[22:24:22] (PlayerName:James_Meldon | UserName:kinong) :clearchat
[22:24:23] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:24:23] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:24:31] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:24:31] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:24:31] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :me holsters his firearm
[22:24:34] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[22:24:46] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 10 Cleaners // Formateur
[22:24:51] (PlayerName:Evan_Henry | UserName:AnaSs) :ri 1
[22:24:52] (PlayerName:Mario_Latino | UserName:marouane) :ir 2
[22:24:55] (PlayerName:Evan_Henry | UserName:AnaSs) :ri 2
[22:24:57] (PlayerName:Mario_Latino | UserName:marouane) :ri 2
[22:24:58] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:24:58] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:24:59] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 10 Cleaners // Formateur
[22:24:59] (PlayerName:Mario_Latino | UserName:marouane) :ri 1
[22:25:1] (PlayerName:Mario_Latino | UserName:marouane) :ar 1
[22:25:3] (PlayerName:Mario_Latino | UserName:marouane) :gduty
[22:25:3] (PlayerName:Mario_Latino | UserName:marouane) :supervise
[22:25:4] (PlayerName:Mario_Latino | UserName:marouane) :supervise
[22:25:8] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :cc
[22:25:9] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :cc
[22:25:11] (PlayerName:Mario_Latino | UserName:marouane) :goto 27
[22:25:14] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c lakhrin lor kismoo
[22:25:14] (PlayerName:Tommy_Diaz | UserName:FADEL) :issuebadge 8 Cleaners // Formateur
[22:25:21] (PlayerName:Inzo_Martino | UserName:INZO) :apps
[22:25:23] (PlayerName:Ronald_Nimitz | UserName:adolf) :w 6 ah
[22:25:25] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c aji aji tbaani
[22:25:26] (PlayerName:Tony_Fergson | UserName:MDG) :me kydawi lih jr7 dyal nazif
[22:25:30] (PlayerName:Ronald_Nimitz | UserName:adolf) :w 6 anshri gps wait
[22:25:34] (PlayerName:Bruce_Parker | UserName:abdouzaza) :c ok
[22:25:39] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :ar 2
[22:25:39] (PlayerName:Tony_Fergson | UserName:MDG) :heal 9 100
[22:25:40] (PlayerName:Mario_Latino | UserName:marouane) :is
[22:25:40] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :futy
[22:25:43] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:25:43] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:25:44] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:25:45] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:25:46] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 23
[22:25:53] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:25:53] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:25:55] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:26:3] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[22:26:3] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[22:26:4] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:7] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :backup
[22:26:7] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :handshake Tony
[22:26:8] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:12] (PlayerName:Mario_Latino | UserName:marouane) :ri 2
[22:26:14] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:14] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:16] (PlayerName:Oliver_James | UserName:zaid) :home
[22:26:20] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :f an3awd duty
[22:26:20] (PlayerName:Mario_Latino | UserName:marouane) :cr 1
[22:26:21] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:21] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:26:22] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:22] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:26:24] (PlayerName:Mario_Latino | UserName:marouane) :gotoveh 19
[22:26:27] (PlayerName:Giovanni_Del_Salvatore | UserName:Tyruz) :belt
[22:26:28] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:28] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is ana nchd db 75 gc hhh
[22:26:28] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:29] (PlayerName:Mario_Latino | UserName:marouane) :supervise
[22:26:30] (PlayerName:Mario_Latino | UserName:marouane) :gduty
[22:26:31] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :cr 1
[22:26:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[22:26:32] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:37] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:26:39] (PlayerName:Mario_Latino | UserName:marouane) :respawnveh 255
[22:26:45] (PlayerName:Evan_Henry | UserName:AnaSs) :chweck 3
[22:26:47] (PlayerName:Mario_Latino | UserName:marouane) :getveh 255
[22:26:48] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :backup
[22:26:51] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me kayhdr fe radio
[22:26:51] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[22:26:54] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:26:54] (PlayerName:Evan_Henry | UserName:AnaSs) :check 3
[22:26:54] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[22:26:59] (PlayerName:Mario_Latino | UserName:marouane) :me kaydwi fradio
[22:27:4] (PlayerName:Evan_Henry | UserName:AnaSs) :check 30
[22:27:7] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :setvehfaction
[22:27:9] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :setvehfaction
[22:27:14] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[22:27:14] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[22:27:17] (PlayerName:Ronald_Nimitz | UserName:adolf) :f gps fin kaytshra
[22:27:19] (PlayerName:Ronald_Nimitz | UserName:adolf) :/m kayjbd l menotte ou kayminto
[22:27:26] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is chi admin yji ydkhl ldrari dl crips lvan l faction
[22:27:27] (PlayerName:Ronald_Nimitz | UserName:adolf) :f ok
[22:27:28] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is chi admin yji ydkhl ldrari dl crips lvan l faction
[22:27:29] (PlayerName:Tommy_Diaz | UserName:FADEL) :is mbrok
[22:27:40] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is chi admin yji ydkhl ldrari dl crips lvan l faction
[22:27:43] (PlayerName:Tony_Fergson | UserName:MDG) :pic
[22:27:43] (PlayerName:Tony_Fergson | UserName:MDG) :kychof jibo
[22:27:43] (PlayerName:Tony_Fergson | UserName:MDG) :cqr
[22:27:43] (PlayerName:Tony_Fergson | UserName:MDG) :cpr
[22:27:43] (PlayerName:Tony_Fergson | UserName:MDG) :kandir lih is3afat awliya
[22:27:45] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is id 3
[22:27:49] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:27:49] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:27:51] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:27:51] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:27:59] (PlayerName:James_Meldon | UserName:kinong) :admins
[22:28:2] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :seefar 250
[22:28:4] (PlayerName:Mario_Latino | UserName:marouane) :park
[22:28:6] (PlayerName:Mario_Latino | UserName:marouane) :respawnveh 255
[22:28:19] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is moza tqdr dkhl veh lfaction?
[22:28:28] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is moza tqdr dkhl veh lfaction?
[22:28:29] (PlayerName:Inzo_Martino | UserName:INZO) :idle
[22:28:32] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:28:33] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :duty
[22:28:33] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
