[0:0:0] (PlayerName:Yone_Fizi | UserName:shanki1z) :dive
[19:59:24] (PlayerName:Kane_Sanders | UserName:LasDos) :is karim prepariti dik tomobil wla ?
[19:59:25] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m drari b9aw f tomobilat dyawlkom
[19:59:28] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Talk On radio
[19:59:30] (PlayerName:Harry_Clinton | UserName:KALIL) :gate 203
[19:59:32] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m bach n9ad likom race fast
[19:59:34] (PlayerName:Harry_Clinton | UserName:KALIL) :gate 203
[19:59:36] (PlayerName:Flash_Feriooni | UserName:FLASH) :seefar 20000
[19:59:37] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[19:59:37] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[19:59:39] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m 7ta wa7d maynzl 
[19:59:40] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :clearhcta
[19:59:41] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[19:59:41] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[19:59:44] (PlayerName:Harry_Clinton | UserName:KALIL) :friends
[19:59:44] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :clearchat
[19:59:45] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[19:59:45] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[19:59:45] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[19:59:45] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[19:59:46] (PlayerName:Harry_Clinton | UserName:KALIL) :friends
[19:59:46] (PlayerName:Harry_Clinton | UserName:KALIL) :gate 203
[19:59:55] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[19:59:59] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:0:3] (PlayerName:Micheal_Harris | UserName:GAMAGAMES) :lenm
[20:0:5] (PlayerName:James_Lorrin | UserName:soufiane0) :handsup
[20:0:11] (PlayerName:Taylor_Clinton | UserName:cl1) :me kay7yd lih radio
[20:0:20] (PlayerName:Harry_Clinton | UserName:KALIL) :gate 203
[20:0:20] (PlayerName:Moza_Diaz | UserName:moza) :eject 40
[20:0:23] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :clearchat
[20:0:24] (PlayerName:Speed_Givara | UserName:haytemsniper) :cry
[20:0:29] (PlayerName:Justin_Miller | UserName:zaid) :bat
[20:0:31] (PlayerName:Daniel_Benjamin | UserName:hamid) :home
[20:0:31] (PlayerName:Daniel_Benjamin | UserName:hamid) :home
[20:0:32] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m kolchi inzl ou iw9f hnaya 7daya
[20:0:34] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m kolchi inzl ou iw9f hnaya 7daya
[20:0:35] (PlayerName:Harry_Clinton | UserName:KALIL) :gate 203
[20:0:39] (PlayerName:James_Lorrin | UserName:soufiane0) :home
[20:0:40] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:0:42] (PlayerName:Carl_Lopez | UserName:unknown999m) :clearchat
[20:0:45] (PlayerName:Speed_Givara | UserName:haytemsniper) :setwalk 121
[20:0:50] (PlayerName:Mario_Latino | UserName:marouane) :wait
[20:0:52] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 2
[20:0:52] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[20:0:52] (PlayerName:Mario_Latino | UserName:marouane) :wait
[20:0:54] (PlayerName:Speed_Givara | UserName:haytemsniper) :clearchat
[20:0:54] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[20:0:55] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[20:0:55] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[20:0:55] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[20:0:56] (PlayerName:Eric_Geostrica | UserName:CHLH) :showfactions
[20:0:57] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[20:0:57] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[20:0:57] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[20:0:58] (PlayerName:Harry_Clinton | UserName:KALIL) :m chrif zyr llimn o skt lmotor
[20:0:59] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 1
[20:0:59] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:0:59] (PlayerName:Harry_Clinton | UserName:KALIL) :backup
[20:0:59] (PlayerName:Kane_Sanders | UserName:LasDos) :animselect
[20:1:1] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 2
[20:1:1] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[20:1:2] (PlayerName:Joe_Miller | UserName:badr) :dance
[20:1:2] (PlayerName:Carl_Lopez | UserName:unknown999m) :stance
[20:1:4] (PlayerName:David_Bratan | UserName:under) :friends
[20:1:5] (PlayerName:David_Bratan | UserName:under) :friends
[20:1:5] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 3
[20:1:7] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 4
[20:1:10] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 5
[20:1:10] (PlayerName:James_Lorrin | UserName:soufiane0) :f finkom
[20:1:11] (PlayerName:Joe_Miller | UserName:badr) :animselect
[20:1:12] (PlayerName:James_Lorrin | UserName:soufiane0) :f finkom
[20:1:12] (PlayerName:Speed_Givara | UserName:haytemsniper) :rap 3
[20:1:13] (PlayerName:James_Lorrin | UserName:soufiane0) :f finkom
[20:1:13] (PlayerName:James_Lorrin | UserName:soufiane0) :f finkom
[20:1:16] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:1:21] (PlayerName:David_Bratan | UserName:under) :fp
[20:1:22] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:1:31] (PlayerName:Harry_Clinton | UserName:KALIL) :wait
[20:1:36] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:1:37] (PlayerName:Speed_Givara | UserName:haytemsniper) :clearchat
[20:1:37] (PlayerName:Moza_Diaz | UserName:moza) :f 7da lb7er
[20:1:38] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:1:39] (PlayerName:Tommy_Hazard | UserName:MrKarim) :freecam
[20:1:42] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:1:46] (PlayerName:Speed_Givara | UserName:haytemsniper) :fp
[20:1:48] (PlayerName:David_Bratan | UserName:under) :fp
[20:1:48] (PlayerName:Moza_Diaz | UserName:moza) :f dkhl discord chuf stream
[20:1:49] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:1:49] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:1:51] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:1:52] (PlayerName:Joe_Miller | UserName:badr) :dive
[20:1:52] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :animselect
[20:1:52] (PlayerName:Speed_Givara | UserName:haytemsniper) :fp
[20:1:56] (PlayerName:Tommy_Hazard | UserName:MrKarim) :freecam
[20:2:0] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :lightup
[20:2:1] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:2:4] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:2:4] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:2:12] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:2:12] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:2:12] (PlayerName:Justin_Miller | UserName:zaid) :idle
[20:2:13] (PlayerName:Speed_Givara | UserName:haytemsniper) :me kinswr kari
[20:2:13] (PlayerName:Justin_Miller | UserName:zaid) :wait
[20:2:13] (PlayerName:Speed_Givara | UserName:haytemsniper) :me kinswr kari
[20:2:16] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:2:16] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:2:19] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:2:20] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:2:22] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:2:23] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:2:23] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:2:24] (PlayerName:Alfrido_Guzman | UserName:reda) :status afk
[20:2:24] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:2:25] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:2:27] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:2:27] (PlayerName:Joe_Miller | UserName:badr) :animselect
[20:2:31] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:2:34] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:2:39] (PlayerName:Luis_Gabriel | UserName:lordino) :handsup
[20:2:47] (PlayerName:Flash_Feriooni | UserName:FLASH) :f drobha liha a moza
[20:2:48] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[20:2:50] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:2:50] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[20:2:57] (PlayerName:Tommy_Hazard | UserName:MrKarim) :setgametime 00 00
[20:2:59] (PlayerName:Tommy_Hazard | UserName:MrKarim) :setgametime 00 00
[20:2:59] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:3:0] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:3:3] (PlayerName:Joe_Miller | UserName:badr) :dive
[20:3:4] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:3:5] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:3:7] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :animselect
[20:3:18] (PlayerName:Justin_Miller | UserName:zaid) :animselect
[20:3:19] (PlayerName:Carlos_Oufkir | UserName:hassannwiba) :f respawni tomobilat plz
[20:3:20] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:3:31] (PlayerName:Carlos_Oufkir | UserName:hassannwiba) :f thx
[20:3:33] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:3:37] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:3:39] (PlayerName:Tommy_Hazard | UserName:MrKarim) :m ghadi nwrihom blasa ou njiw
[20:3:39] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:3:43] (PlayerName:Daniel_Miller | UserName:Khaled) :friends
[20:3:43] (PlayerName:Daniel_Miller | UserName:Khaled) :friends
[20:3:44] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:3:51] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :fall
[20:3:52] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:4:2] (PlayerName:Tommy_Hazard | UserName:MrKarim) :fixveh Tommy_Hazard
[20:4:2] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[20:4:3] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:4:4] (PlayerName:Padre_Rodriguez | UserName:Edward) :idle
[20:4:8] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:4:12] (PlayerName:Daniel_Benjamin | UserName:hamid) :friends
[20:4:12] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:4:12] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:4:13] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:4:13] (PlayerName:Flawless_Spelman | UserName:flawless) :m
[20:4:13] (PlayerName:Flawless_Spelman | UserName:flawless) :lean
[20:4:15] (PlayerName:Daniel_Benjamin | UserName:hamid) :friends
[20:4:16] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:4:16] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:4:18] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[20:4:18] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[20:4:18] (PlayerName:Kane_Sanders | UserName:LasDos) :animselect
[20:4:21] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[20:4:22] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[20:4:22] (PlayerName:Eric_Geostrica | UserName:CHLH) :is rah kayn braquage f shop li lfoog
[20:4:23] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:4:24] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:4:25] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:4:30] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :id 5
[20:4:33] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[20:4:34] (PlayerName:Jeffry_Cross | UserName:ASPRO) :lean
[20:4:35] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[20:4:46] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:4:50] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f fades 3tekni makla
[20:4:56] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[20:4:57] (PlayerName:Kane_Sanders | UserName:LasDos) :upgrade
[20:4:59] (PlayerName:Kane_Sanders | UserName:LasDos) :upgradeveh
[20:5:0] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[20:5:3] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:5:9] (PlayerName:Speed_Givara | UserName:haytemsniper) :staff
[20:5:10] (PlayerName:Tommy_Hazard | UserName:MrKarim) :fixveh 44
[20:5:12] (PlayerName:LSRP_Player#1009 | UserName:savage) :friends
[20:5:13] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:14] (PlayerName:Tommy_Hazard | UserName:MrKarim) :fixveh 42
[20:5:16] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:5:17] (PlayerName:Tommy_Hazard | UserName:MrKarim) :aheal 42
[20:5:18] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:5:18] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:5:19] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:19] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:5:20] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:5:21] (PlayerName:LSRP_Player#1009 | UserName:savage) :friends
[20:5:21] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :kandir / Kan7yde smta
[20:5:21] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kandir / kan7yde smta
[20:5:22] (PlayerName:Justin_Miller | UserName:zaid) :gate
[20:5:23] (PlayerName:Flash_Feriooni | UserName:FLASH) :f lucifer zm kark
[20:5:24] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:5:25] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:5:31] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :stand
[20:5:32] (PlayerName:Kane_Sanders | UserName:LasDos) :addupgrade
[20:5:33] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:5:34] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:5:34] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:5:35] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:5:35] (PlayerName:Flash_Feriooni | UserName:FLASH) :friends
[20:5:36] (PlayerName:Flash_Feriooni | UserName:FLASH) :friends
[20:5:37] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[20:5:37] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[20:5:38] (PlayerName:Tommy_Hazard | UserName:MrKarim) :items
[20:5:39] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:5:39] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:5:40] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:5:40] (PlayerName:Hamid_Montana | UserName:ouss56) :friends
[20:5:40] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :dep mecano bghinak fl ma7al asahpi!!
[20:5:41] (PlayerName:Hamid_Montana | UserName:ouss56) :friends
[20:5:43] (PlayerName:Eric_Geostrica | UserName:CHLH) :is likhwan kayn braquage f shop li lfoog
[20:5:45] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :lean
[20:5:46] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:47] (PlayerName:Joe_Miller | UserName:badr) :statusafk
[20:5:47] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:48] (PlayerName:Kane_Sanders | UserName:LasDos) :upgrade
[20:5:49] (PlayerName:Kane_Sanders | UserName:LasDos) :upgrades
[20:5:50] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:52] (PlayerName:Joe_Miller | UserName:badr) :status afk
[20:5:52] (PlayerName:Daniel_Benjamin | UserName:hamid) :friends
[20:5:53] (PlayerName:Daniel_Benjamin | UserName:hamid) :friends
[20:5:53] (PlayerName:Justin_Miller | UserName:zaid) :gate
[20:5:54] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:5:56] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:5:56] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:5:56] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kan7el / kansed lbab
[20:5:57] (PlayerName:Moza_Diaz | UserName:moza) :ooc https://discord.gg/cenka
[20:5:58] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[20:5:59] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kan7el / kansed lbab
[20:6:6] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:6:10] (PlayerName:Harry_Clinton | UserName:KALIL) :/me kayqlb jibo/chkarto
[20:6:10] (PlayerName:Harry_Clinton | UserName:KALIL) :me kayqlb jibo/chkarto
[20:6:12] (PlayerName:Harry_Clinton | UserName:KALIL) :/me kayqlb jibo/chkarto
[20:6:12] (PlayerName:Harry_Clinton | UserName:KALIL) :me kayqlb jibo/chkarto
[20:6:14] (PlayerName:Jeffry_Cross | UserName:ASPRO) :crack
[20:6:15] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :fu
[20:6:16] (PlayerName:Jeffry_Cross | UserName:ASPRO) :lean
[20:6:17] (PlayerName:David_Bratan | UserName:under) :race
[20:6:17] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[20:6:18] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[20:6:19] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:6:19] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :f OG fink
[20:6:22] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :piss
[20:6:23] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :piss
[20:6:23] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :piss
[20:6:24] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :piss
[20:6:26] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:6:27] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:6:33] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :status afk 3 min
[20:6:33] (PlayerName:Justin_Miller | UserName:zaid) :gate
[20:6:37] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :tired
[20:6:45] (PlayerName:Daniel_Miller | UserName:Khaled) :clearchat
[20:6:51] (PlayerName:ALEXANDRE_VLANDAMIR | UserName:tofa7a) :smoke
[20:6:52] (PlayerName:Carl_Lopez | UserName:unknown999m) :clearchat
[20:6:57] (PlayerName:Moza_Diaz | UserName:moza) :clearchat
[20:7:2] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:4] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kan7el / kansed lbab
[20:7:4] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:7:6] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:7:7] (PlayerName:Luis_Gabriel | UserName:lordino) :f mbraquini f shop li lfo9 7da w 
[20:7:11] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:7:11] (PlayerName:Eric_Geostrica | UserName:CHLH) :showfactions
[20:7:12] (PlayerName:Justin_Miller | UserName:zaid) :park
[20:7:12] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:7:12] (PlayerName:LSRP_Player#8406 | UserName:) :friends
[20:7:13] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:7:13] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f Fades
[20:7:13] (PlayerName:Justin_Miller | UserName:zaid) :gate
[20:7:16] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:7:17] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:7:18] (PlayerName:Jeffry_Cross | UserName:ASPRO) :lean
[20:7:20] (PlayerName:LSRP_Player#8406 | UserName:) :friends
[20:7:20] (PlayerName:Kane_Sanders | UserName:LasDos) :id 3
[20:7:20] (PlayerName:Harry_Clinton | UserName:KALIL) :f shop ra safe zone
[20:7:21] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:21] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:21] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:22] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:22] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:22] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:22] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:23] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:23] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:23] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f Ouais ?
[20:7:26] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:26] (PlayerName:Kane_Sanders | UserName:LasDos) :check 3
[20:7:28] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:7:28] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :f ara 3tekni makla
[20:7:30] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:7:31] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:7:31] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[20:7:33] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[20:7:35] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f walo 
[20:7:37] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kan7el / kansed lbab
[20:7:37] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:37] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:7:39] (PlayerName:Eric_Geostrica | UserName:CHLH) :showfactions
[20:7:40] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :status
[20:7:42] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:43] (PlayerName:Luis_Gabriel | UserName:lordino) :f kayn braquage tema 
[20:7:45] (PlayerName:Speed_Givara | UserName:haytemsniper) :fall
[20:7:46] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:7:47] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[20:7:47] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[20:7:47] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :lockpick
[20:7:50] (PlayerName:Flash_Feriooni | UserName:FLASH) :idle
[20:7:53] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:7:55] (PlayerName:Speed_Givara | UserName:haytemsniper) :scratch
[20:7:57] (PlayerName:Speed_Givara | UserName:haytemsniper) :scratch
[20:7:57] (PlayerName:Tommy_Hazard | UserName:MrKarim) :givemoney 42 6000
[20:7:57] (PlayerName:Liamsi_Infero | UserName:hellboy) :salut
[20:7:58] (PlayerName:Liamsi_Infero | UserName:hellboy) :salut
[20:7:59] (PlayerName:Eric_Geostrica | UserName:CHLH) :showfactions
[20:8:2] (PlayerName:Flash_Feriooni | UserName:FLASH) :clearchat
[20:8:2] (PlayerName:Tommy_Hazard | UserName:MrKarim) :givemoney 42 6000 Win
[20:8:5] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[20:8:5] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[20:8:11] (PlayerName:Tommy_Hazard | UserName:MrKarim) :stopanim
[20:8:13] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[20:8:13] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[20:8:13] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :smoke
[20:8:14] (PlayerName:Eric_Geostrica | UserName:CHLH) :is stennix
[20:8:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[20:8:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[20:8:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :smoke
[20:8:15] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[20:8:15] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[20:8:16] (PlayerName:Taylor_Clinton | UserName:cl1) :me kay9lb jibo
[20:8:20] (PlayerName:Kane_Sanders | UserName:LasDos) :f 3jbni a khay liamsi
[20:8:21] (PlayerName:Jack_Smith | UserName:stenixx) :hideadmin
[20:8:22] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[20:8:23] (PlayerName:Jack_Smith | UserName:stenixx) :is si?
[20:8:27] (PlayerName:William_Alferdo | UserName:APGGAME) :gate
