[0:0:2] (PlayerName:Marco_Decaprio | UserName:younessaziz) :pic
[21:39:30] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:39:33] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:39:35] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:36] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:39:40] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:39:44] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:39:45] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:45] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:45] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:46] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:46] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:46] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:47] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:47] (PlayerName:Josef_Descender | UserName:N1CHO) :setvol 10
[21:39:47] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:47] (PlayerName:Thomas_Robert | UserName:SKerch) :backup
[21:39:47] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:48] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:48] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:48] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:48] (PlayerName:Moza_Diaz | UserName:moza) :gate
[21:39:49] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:49] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:49] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:50] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:50] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:39:50] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:50] (PlayerName:Mario_Latino | UserName:marouane) :lugh
[21:39:51] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:51] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:51] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:52] (PlayerName:Oliver_James | UserName:zaid) :animselect
[21:39:52] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:52] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:52] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:53] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[21:39:54] (PlayerName:Mario_Latino | UserName:marouane) :lugh
[21:39:54] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:39:58] (PlayerName:Eric_Geostrica | UserName:CHLH) :is db 3lach bohdi wgfoni lah o 3lm
[21:39:58] (PlayerName:Flawless_Spelman | UserName:flawless) :f fink
[21:40:0] (PlayerName:Eric_Geostrica | UserName:CHLH) :is hh
[21:40:0] (PlayerName:Mario_Latino | UserName:marouane) :laugh
[21:40:1] (PlayerName:Ronald_Nimitz | UserName:adolf) :home
[21:40:1] (PlayerName:Ronald_Nimitz | UserName:adolf) :home
[21:40:3] (PlayerName:Josef_Descender | UserName:N1CHO) :f ana jay
[21:40:6] (PlayerName:Ronald_Nimitz | UserName:adolf) :backup
[21:40:7] (PlayerName:Ronald_Nimitz | UserName:adolf) :backup
[21:40:7] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:40:8] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:40:9] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:40:11] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:40:12] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is rak chab3 sawabiq hhh
[21:40:12] (PlayerName:Flawless_Spelman | UserName:flawless) :f serbi
[21:40:13] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:14] (PlayerName:Santiago_Robet | UserName:abdelilah) :gate
[21:40:14] (PlayerName:Santiago_Robet | UserName:abdelilah) :GATE
[21:40:14] (PlayerName:Santiago_Robet | UserName:abdelilah) :tool
[21:40:14] (PlayerName:Santiago_Robet | UserName:abdelilah) :toll
[21:40:14] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[21:40:14] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[21:40:16] (PlayerName:Thomas_Robert | UserName:SKerch) :f Desca ?
[21:40:17] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is rah tayqlbo mdc
[21:40:18] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:18] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:19] (PlayerName:Josef_Descender | UserName:N1CHO) :f abchwia
[21:40:19] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:20] (PlayerName:Krof_Cadom | UserName:Anasrp) :AIM
[21:40:23] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:23] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:40:24] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:40:24] (PlayerName:Eric_Geostrica | UserName:CHLH) :is bach 3rfni b3da  hh
[21:40:25] (PlayerName:LSRP_Player#8394 | UserName:) :friends
[21:40:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[21:40:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[21:40:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[21:40:27] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:27] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:40:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[21:40:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[21:40:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[21:40:28] (PlayerName:LSRP_Player#8394 | UserName:) :friends
[21:40:29] (PlayerName:LSRP_Player#9593 | UserName:) :heil
[21:40:29] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:30] (PlayerName:Flawless_Spelman | UserName:flawless) :f 1h kntsna
[21:40:30] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:32] (PlayerName:Mario_Latino | UserName:marouane) :status afk
[21:40:33] (PlayerName:Santiago_Robet | UserName:abdelilah) :m LSSD vous souhaite un bon voyage
[21:40:34] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is wjhk
[21:40:35] (PlayerName:Mario_Latino | UserName:marouane) :respawnveh 255
[21:40:37] (PlayerName:LSRP_Player#9593 | UserName:) :heil
[21:40:38] (PlayerName:Thomas_Robert | UserName:SKerch) :backup
[21:40:39] (PlayerName:Josef_Descender | UserName:N1CHO) :f nti yllh dkhlti lmdina
[21:40:46] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:40:47] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[21:40:57] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:40:59] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :toll
[21:41:0] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:41:3] (PlayerName:Tommy_Diaz | UserName:FADEL) :park
[21:41:11] (PlayerName:Flawless_Spelman | UserName:flawless) :f mn gbila
[21:41:13] (PlayerName:Alexander_Walter | UserName:pikatchu) :tweet
[21:41:22] (PlayerName:Richard_Young | UserName:2pac) :rbs
[21:41:23] (PlayerName:Josef_Descender | UserName:N1CHO) :friends
[21:41:25] (PlayerName:Josef_Descender | UserName:N1CHO) :friends
[21:41:25] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:41:27] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:41:28] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:41:30] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:41:31] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[21:41:31] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[21:41:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[21:41:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[21:41:38] (PlayerName:Santiago_Robet | UserName:abdelilah) :think
[21:41:39] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f All units 7na kantsnaw f backup sfra shiwahd iji mspeedi n tb3oh
[21:41:43] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:41:44] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:41:45] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:41:46] (PlayerName:Thomas_Robert | UserName:SKerch) :duty
[21:41:47] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:41:48] (PlayerName:Thomas_Robert | UserName:SKerch) :duty
[21:41:50] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is chlh qwdtiha
[21:41:51] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :bacukup
[21:41:51] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :backup
[21:41:53] (PlayerName:Richard_Young | UserName:2pac) :throwspikes
[21:41:54] (PlayerName:Jacob_Jack | UserName:ayoubbnm) :me kadkhol / kankhroj
[21:41:56] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:41:57] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :toll
[21:41:58] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:42:0] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is hhh
[21:42:2] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:42:4] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :f
[21:42:7] (PlayerName:Oliver_James | UserName:zaid) :skinedit
[21:42:9] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fuelveh Anguel_Hazard 100
[21:42:10] (PlayerName:Oliver_James | UserName:zaid) :editskin
[21:42:11] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:42:11] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:13] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:14] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:14] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:14] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:15] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:15] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:16] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:17] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:42:18] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:21] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:42:22] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :aheal Anguel_Hazard
[21:42:23] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:42:24] (PlayerName:Alexander_Walter | UserName:pikatchu) :f mario respawn ltomo diali sktha lia wahd zbi
[21:42:28] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:42:33] (PlayerName:Alexander_Walter | UserName:pikatchu) :f id 291
[21:42:35] (PlayerName:Santiago_Robet | UserName:abdelilah) :cuff 8
[21:42:37] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:42:43] (PlayerName:Oliver_James | UserName:zaid) :fish
[21:42:45] (PlayerName:Santiago_Robet | UserName:abdelilah) :mdc
[21:42:46] (PlayerName:Moza_Diaz | UserName:moza) :fish
[21:42:48] (PlayerName:Santiago_Robet | UserName:abdelilah) :mdc
[21:42:55] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :duty
[21:42:58] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :duty
[21:43:2] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:43:6] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:43:9] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:43:15] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :m li 3ndo mazot na9s
[21:43:18] (PlayerName:Tony_Fergson | UserName:MDG) :craftbandage
[21:43:20] (PlayerName:Tony_Fergson | UserName:MDG) :clearchat
[21:43:21] (PlayerName:Thomas_Robert | UserName:SKerch) :id 22
[21:43:21] (PlayerName:Oliver_James | UserName:zaid) :me kaysed/kayhel lbab
[21:43:26] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:43:27] (PlayerName:Orlando_Mancini | UserName:nex) :
[21:43:28] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh 23
[21:43:28] (PlayerName:Tony_Fergson | UserName:MDG) :clearchat
[21:43:32] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:43:37] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:43:38] (PlayerName:Thomas_Robert | UserName:SKerch) :backup
[21:43:39] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:43:40] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:43:40] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:43:41] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:43:45] (PlayerName:Tommy_Diaz | UserName:FADEL) :park
[21:43:46] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :pay  17 300
[21:43:51] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:43:51] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :gate
[21:43:53] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :gate
[21:43:55] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:43:57] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:44:0] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:44:1] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:44:3] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[21:44:6] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:44:7] (PlayerName:Alex_Simon | UserName:zakariamabrouk) :pay 27 100
[21:44:8] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[21:44:8] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :F KHSRAT LIYA SSOURI
[21:44:9] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:44:11] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:44:12] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:44:18] (PlayerName:Thomas_Robert | UserName:SKerch) :f rj3 rj3
[21:44:19] (PlayerName:Richard_Young | UserName:2pac) :rbs
[21:44:24] (PlayerName:Thomas_Robert | UserName:SKerch) :f Connor_Mars rj3
[21:44:25] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :gate
[21:44:29] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:44:34] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :bacukup
[21:44:34] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :backup
[21:44:34] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:44:38] (PlayerName:Eva_Apatchi | UserName:EMMA) :w 9 khliw kamlin tonobilat hna tanrj3o lihom o ntl3o m3a mol caravane kamlin
[21:44:40] (PlayerName:Oliver_James | UserName:zaid) :mdc
[21:44:42] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh Anguel_Hazard
[21:44:43] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:44:43] (PlayerName:Eva_Apatchi | UserName:EMMA) :w 9 khliw kamlin tonobilat hna tanrj3o lihom o ntl3o m3a mol caravane kamlin
[21:44:45] (PlayerName:Ronald_Nimitz | UserName:adolf) :m DIRO L CASQUE
[21:44:53] (PlayerName:Santiago_Robet | UserName:abdelilah) :drag 8
[21:44:54] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:44:59] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:45:2] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :heil
[21:45:6] (PlayerName:Oliver_James | UserName:zaid) :friends
[21:45:7] (PlayerName:Oliver_James | UserName:zaid) :friends
[21:45:7] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:45:9] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:45:11] (PlayerName:Eva_Apatchi | UserName:EMMA) :w 9 atkon rkba flcaravane zuina
[21:45:13] (PlayerName:Eric_Geostrica | UserName:CHLH) :enterveh 8  330
[21:45:16] (PlayerName:Tommy_Diaz | UserName:FADEL) :wait
[21:45:18] (PlayerName:Deckard_Hazard | UserName:Hades) :fall
[21:45:20] (PlayerName:Taylor_Clinton | UserName:cl1) :setvol 0
[21:45:26] (PlayerName:Eric_Geostrica | UserName:CHLH) :is chadini tani 3la walou jarima ma drthach awilii
[21:45:30] (PlayerName:Deckard_Hazard | UserName:Hades) :home
[21:45:31] (PlayerName:Deckard_Hazard | UserName:Hades) :home
[21:45:33] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:45:38] (PlayerName:Deckard_Hazard | UserName:Hades) :home
[21:45:39] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r ALL UNITS WE ARE IN PERSUIT CODE 1
[21:45:44] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:45:46] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:45:46] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:45:49] (PlayerName:Tommy_Diaz | UserName:FADEL) :daps
[21:45:49] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r A  BLACK MERCEDES OVER
[21:45:51] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:45:53] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh Anguel_Hazard
[21:45:57] (PlayerName:Oliver_James | UserName:zaid) :admin
[21:45:59] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r BACKUP YELLOW
[21:46:5] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:46:7] (PlayerName:Josef_Descender | UserName:N1CHO) :throwaway
[21:46:12] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:14] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:16] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:16] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:18] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:46:20] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:46:21] (PlayerName:Jacob_Jack | UserName:ayoubbnm) :admin
[21:46:22] (PlayerName:Flawless_Spelman | UserName:flawless) :tuneradio 666.11
[21:46:24] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:46:24] (PlayerName:Jacob_Jack | UserName:ayoubbnm) :admin
[21:46:26] (PlayerName:Connor_Mars | UserName:laarbi12) :backup
[21:46:28] (PlayerName:Josef_Descender | UserName:N1CHO) :setvol 5
[21:46:31] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:46:36] (PlayerName:Santiago_Robet | UserName:abdelilah) :dragging 8
[21:46:36] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :is hhh
[21:46:51] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:52] (PlayerName:Betty_Robert | UserName:wissal) :friends
[21:46:55] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r CODE 2 WE ARE ENGAGING OVER
[21:46:55] (PlayerName:Oliver_James | UserName:zaid) :writenote Certificat De Proprieté De Mercedice Pour Oliver_James Singé Par  Joe Miller
[21:46:56] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:46:58] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:47:3] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:47:8] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:47:10] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[21:47:12] (PlayerName:Kedon_Slovis | UserName:ilyaslol) :toll
[21:47:14] (PlayerName:Bruce_Parker | UserName:abdouzaza) :m AKHIR INDAR W9AF
[21:47:16] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :gate
[21:47:16] (PlayerName:Santiago_Robet | UserName:abdelilah) :mdc
[21:47:18] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r CODE 3
[21:47:21] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:47:25] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:47:26] (PlayerName:Betty_Robert | UserName:wissal) :wait
[21:47:26] (PlayerName:Betty_Robert | UserName:wissal) :gate
[21:47:29] (PlayerName:Tony_Fergson | UserName:MDG) :friends
[21:47:30] (PlayerName:Tony_Fergson | UserName:MDG) :friends
[21:47:31] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :unflip
[21:47:33] (PlayerName:Josef_Descender | UserName:N1CHO) :setvol 0
[21:47:33] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixvej Anguel_Hazard
[21:47:34] (PlayerName:Betty_Robert | UserName:wissal) :heil
[21:47:35] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:47:36] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixvej
[21:47:38] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:47:40] (PlayerName:Flawless_Spelman | UserName:flawless) :friends
[21:47:40] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :revive Anguel_Hazard
[21:47:41] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:47:44] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r ROGER THAT
[21:47:44] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:47:45] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:47:48] (PlayerName:Tommy_Diaz | UserName:FADEL) :is revive 6
[21:47:48] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:47:48] (PlayerName:Tommy_Diaz | UserName:FADEL) :is revive 6
[21:47:49] (PlayerName:Tommy_Diaz | UserName:FADEL) :is revive 6
[21:47:52] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[21:47:56] (PlayerName:Ronald_Nimitz | UserName:adolf) :f teleporta
[21:47:57] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :revive 6
[21:48:0] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[21:48:3] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f TELEPORTA
[21:48:3] (PlayerName:Richard_Young | UserName:2pac) :rbs
[21:48:4] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:48:6] (PlayerName:Moza_Diaz | UserName:moza) :wait
[21:48:7] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:48:7] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[21:48:7] (PlayerName:Ronald_Nimitz | UserName:adolf) :f had zebbi teleporta
[21:48:9] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :getveh 432
[21:48:11] (PlayerName:Tommy_Diaz | UserName:FADEL) :getveh 432
[21:48:17] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:48:20] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:48:21] (PlayerName:Woodrow_Felds | UserName:woodrow) :gluezq
[21:48:23] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :getveh 489
[21:48:23] (PlayerName:Santiago_Robet | UserName:abdelilah) :backup
[21:48:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kijbd L handcuffs men duty belt , ou kimnett suspect
[21:48:24] (PlayerName:Woodrow_Felds | UserName:woodrow) :gluezq
[21:48:24] (PlayerName:Tommy_Diaz | UserName:FADEL) :park
[21:48:25] (PlayerName:Santiago_Robet | UserName:abdelilah) :backup
[21:48:26] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 426
[21:48:26] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:48:26] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh Anguel_Hazard
[21:48:29] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 426
[21:48:30] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh 6
[21:48:33] (PlayerName:Eva_Apatchi | UserName:EMMA) :fp
[21:48:36] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:48:38] (PlayerName:Bruce_Parker | UserName:abdouzaza) :r We ARE ON ANOTHER PURSUIT OVER
[21:48:43] (PlayerName:Ronald_Nimitz | UserName:adolf) :m w9af 3la liman ou skt l motor 
[21:48:43] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:48:47] (PlayerName:Eva_Apatchi | UserName:EMMA) :fp
[21:48:47] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:48:48] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :goto 6
[21:48:53] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 426
[21:48:54] (PlayerName:Jacob_Jack | UserName:ayoubbnm) :me kadkhol / kankhroj
[21:48:54] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 426
[21:48:58] (PlayerName:Bruce_Parker | UserName:abdouzaza) :f lala aji aji ana ndwi maah
[21:49:3] (PlayerName:Mark_Walker | UserName:haytemsniper) :clearchat
[21:49:8] (PlayerName:Mark_Walker | UserName:haytemsniper) :dive
[21:49:17] (PlayerName:Woodrow_Felds | UserName:woodrow) :glue
[21:49:18] (PlayerName:Jacob_Jack | UserName:ayoubbnm) :me kadkhol / kankhroj
[21:49:20] (PlayerName:Mark_Walker | UserName:haytemsniper) :dive
[21:49:28] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[21:49:29] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[21:49:31] (PlayerName:Tony_Fergson | UserName:MDG) :fish
[21:49:32] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :think
[21:49:34] (PlayerName:Thomas_Miller | UserName:MBARK) :tweet
[21:49:51] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 26
[21:49:53] (PlayerName:Moza_Diaz | UserName:moza) :ar 1
[21:49:55] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 1
[21:49:55] (PlayerName:Moza_Diaz | UserName:moza) :ri 1
[21:50:5] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 426
[21:50:8] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 426
[21:50:11] (PlayerName:Oliver_James | UserName:zaid) :gate
[21:50:13] (PlayerName:Ronald_Nimitz | UserName:adolf) :f Ash ghandiro m3ah
[21:50:17] (PlayerName:Moza_Diaz | UserName:moza) :goto 23
[21:50:20] (PlayerName:Oliver_James | UserName:zaid) :wait
[21:50:20] (PlayerName:Tommy_Diaz | UserName:FADEL) :LAY
[21:50:20] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay
[21:50:23] (PlayerName:Oliver_James | UserName:zaid) :wait
