[0:33:35] (PlayerName:LSRP_Player#5054 | UserName:) :friends
[22:47:40] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:47:40] (PlayerName:Alexander_Walter | UserName:pikatchu) :wait
[22:47:41] (PlayerName:Mario_Latino | UserName:marouane) :p ya
[22:47:42] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:47:43] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:47:43] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:47:45] (PlayerName:Liamsi_Infero | UserName:hellboy) :pay  18 200
[22:47:46] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:47:46] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:47:46] (PlayerName:Justin_Miller | UserName:zaid) :wait
[22:47:47] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:47:50] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[22:47:52] (PlayerName:Deckard_M._Hobbs | UserName:Hades) :fixveh Deckard_M._Hobbs
[22:47:53] (PlayerName:Fayyo_Sky | UserName:Fayyo) :carchat
[22:47:54] (PlayerName:Sam_Teller | UserName:Attali) :aim*
[22:47:54] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[22:47:57] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me fix
[22:48:0] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :lean
[22:48:0] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me fix
[22:48:1] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me fix
[22:48:5] (PlayerName:Deckard_M._Hobbs | UserName:Hades) :gate
[22:48:9] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:48:11] (PlayerName:Javier_Hescula | UserName:oussama) :f  lwalida
[22:48:12] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:48:12] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:48:13] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:48:16] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[22:48:16] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[22:48:18] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :f kane dwer m3aya
[22:48:20] (PlayerName:Javier_Hescula | UserName:oussama) :f الادارة العليا
[22:48:20] (PlayerName:Sam_Teller | UserName:Attali) :aim*
[22:48:22] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:48:22] (PlayerName:Sam_Teller | UserName:Attali) :aim*
[22:48:24] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[22:48:26] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :f 3ndi 250 f f los ftotal :)
[22:48:26] (PlayerName:Javier_Hescula | UserName:oussama) :f siftat  msg
[22:48:27] (PlayerName:Deckard_M._Hobbs | UserName:Hades) :f hhh malha ?
[22:48:27] (PlayerName:David_Bratan | UserName:under) :writenote karim kayreconni chft shadow dyalu mat3y9ch
[22:48:29] (PlayerName:Speed_Givara | UserName:haytemsniper) :report
[22:48:34] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :f flos kamlin dahom radar
[22:48:35] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:48:35] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[22:48:36] (PlayerName:Javier_Hescula | UserName:oussama) :f  ana habt 3andha
[22:48:37] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:48:37] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:48:39] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:48:39] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:48:43] (PlayerName:Deckard_M._Hobbs | UserName:Hades) :f hhhhhhhhhhhhhh sir accepter cv ola taye7 mok bchi army.
[22:48:44] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:48:49] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[22:48:54] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:48:54] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:48:54] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:48:56] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:49:1] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:1] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:2] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[22:49:3] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:49:4] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:49:7] (PlayerName:Deckard_M._Hobbs | UserName:Hades) :f ana rah المخابرات
[22:49:10] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:49:17] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:49:17] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:17] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :lean
[22:49:18] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:18] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:18] (PlayerName:Justin_Miller | UserName:zaid) :fall
[22:49:19] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:19] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:19] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :lean
[22:49:19] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:49:19] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:20] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:20] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:20] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:49:20] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:49:20] (PlayerName:Justin_Miller | UserName:zaid) :wait
[22:49:21] (PlayerName:Speed_Givara | UserName:haytemsniper) :quickreply  
[22:49:21] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:49:21] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:21] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:22] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:23] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:23] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:24] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:49:24] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:49:24] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:24] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:24] (PlayerName:Speed_Givara | UserName:haytemsniper) :friends
[22:49:26] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:26] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:26] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:34] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :home
[22:49:35] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:49:35] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:49:36] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:49:38] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:49:41] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :staff
[22:49:44] (PlayerName:Jack_Smith | UserName:stenixx) :refresh
[22:49:51] (PlayerName:Mario_Latino | UserName:marouane) :clearchat
[22:49:54] (PlayerName:Mario_Latino | UserName:marouane) :fp
[22:49:56] (PlayerName:Jack_Smith | UserName:stenixx) :getpos
[22:49:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:50:4] (PlayerName:Liamsi_Infero | UserName:hellboy) :handsup
[22:50:8] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:50:8] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:50:10] (PlayerName:Tommy_Hazard | UserName:MrKarim) :jail 13
[22:50:14] (PlayerName:Mario_Latino | UserName:marouane) :fp
[22:50:24] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:50:29] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :backup
[22:50:29] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :backup
[22:50:30] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :backup
[22:50:32] (PlayerName:Mario_Latino | UserName:marouane) :clearchat
[22:50:33] (PlayerName:William_Alferdo | UserName:APGGAME) :gate
[22:50:33] (PlayerName:William_Alferdo | UserName:APGGAME) :idle
[22:50:37] (PlayerName:Mario_Latino | UserName:marouane) :clearchat
[22:50:37] (PlayerName:Idris_Lwaga | UserName:idris) :jobm
[22:50:39] (PlayerName:Mario_Latino | UserName:marouane) :fp
[22:50:40] (PlayerName:Liamsi_Infero | UserName:hellboy) :d 7ale
[22:50:43] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[22:50:46] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:50:46] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:50:50] (PlayerName:Carl_Likchr | UserName:Olll) :lean
[22:50:50] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:50:50] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:50:51] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[22:50:58] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:50:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:50:59] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:0] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:51:0] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:1] (PlayerName:Mario_Latino | UserName:marouane) :clearchat
[22:51:1] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:51:5] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:51:5] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:5] (PlayerName:Sam_Teller | UserName:Attali) :idle
[22:51:5] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:51:6] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:6] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:51:8] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:11] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:51:12] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[22:51:13] (PlayerName:Kane_Sanders | UserName:LasDos) :f tb3ni a bruno
[22:51:13] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:51:14] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:19] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:51:21] (PlayerName:Alexander_Walter | UserName:pikatchu) :wait
[22:51:23] (PlayerName:Liamsi_Infero | UserName:hellboy) :seatbelt
[22:51:29] (PlayerName:Mario_Latino | UserName:marouane) :fp
[22:51:29] (PlayerName:Tommy_Hazard | UserName:MrKarim) :recon
[22:51:30] (PlayerName:Sam_Teller | UserName:Attali) :pic
[22:51:30] (PlayerName:Sam_Teller | UserName:Attali) :carchat
[22:51:31] (PlayerName:Idris_Lwaga | UserName:idris) :jobm
[22:51:33] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:51:41] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[22:51:43] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kan7el / kansed lbab
[22:51:44] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[22:51:44] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kadkhol / kankhroj
[22:51:45] (PlayerName:Tommy_Hazard | UserName:MrKarim) :jail 13 60 OOC f Radio ?
[22:51:46] (PlayerName:Justin_Miller | UserName:zaid) :er
[22:51:48] (PlayerName:Fayyo_Sky | UserName:Fayyo) :er
[22:51:50] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:51:50] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:51:53] (PlayerName:Kane_Sanders | UserName:LasDos) :f HHHHHHHHHHHHHHH
[22:51:53] (PlayerName:Tommy_Hazard | UserName:MrKarim) :recon 3
[22:51:56] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:51:56] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:51:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :lean
[22:52:1] (PlayerName:William_Alferdo | UserName:APGGAME) :gate
[22:52:1] (PlayerName:William_Alferdo | UserName:APGGAME) :idle
[22:52:5] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[22:52:6] (PlayerName:Kane_Sanders | UserName:LasDos) :f kat7amaw
[22:52:11] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:11] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:12] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:52:12] (PlayerName:Carl_Likchr | UserName:Olll) :status AFK NA3S F39LO
[22:52:14] (PlayerName:Alex_simon | UserName:zakariamabrouk) :wait
[22:52:14] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:52:15] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:52:15] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:15] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:17] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:17] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:17] (PlayerName:Justin_Miller | UserName:zaid) :fall
[22:52:17] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:18] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:18] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:18] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:18] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:19] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:52:19] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:19] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:52:20] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:20] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:22] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[22:52:22] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:52:23] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[22:52:25] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:52:26] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:52:26] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:52:26] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:52:27] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:27] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:27] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:29] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:29] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:30] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:33] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:33] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:33] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:35] (PlayerName:Javier_Hescula | UserName:oussama) :fixveh Javier_Hescula
[22:52:37] (PlayerName:Leon_Miller | UserName:laarbi12) :cleaarchat
[22:52:37] (PlayerName:Leon_Miller | UserName:laarbi12) :clearchat
[22:52:38] (PlayerName:Alexander_Walter | UserName:pikatchu) :fall
[22:52:41] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:52:43] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:43] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:46] (PlayerName:David_Bratan | UserName:under) :staff
[22:52:47] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:47] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:47] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:47] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:51] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:52:51] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:52:52] (PlayerName:William_Alferdo | UserName:APGGAME) :off
[22:52:55] (PlayerName:William_Alferdo | UserName:APGGAME) :off
[22:52:56] (PlayerName:Mario_Latino | UserName:marouane) :wait
[22:52:59] (PlayerName:William_Alferdo | UserName:APGGAME) :off
[22:52:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:53:1] (PlayerName:Kane_Sanders | UserName:LasDos) :fixveh Kane_Sanders
[22:53:2] (PlayerName:Josef_Descender | UserName:N1CHO) :f zaml ahd karim
[22:53:2] (PlayerName:William_Alferdo | UserName:APGGAME) :off
[22:53:4] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:53:4] (PlayerName:William_Alferdo | UserName:APGGAME) :on
[22:53:7] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :kandir / Kan7yde smta
[22:53:7] (PlayerName:Carlos_Miller | UserName:ayoubbnm) :me kandir / kan7yde smta
[22:53:12] (PlayerName:Josef_Descender | UserName:N1CHO) :carry 3
[22:53:15] (PlayerName:Sam_Teller | UserName:Attali) :aim*
[22:53:15] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:53:15] (PlayerName:Alexander_Walter | UserName:pikatchu) :wait
[22:53:17] (PlayerName:Jack_Smith | UserName:stenixx) :restart SCR_Boat
[22:53:18] (PlayerName:Kane_Sanders | UserName:LasDos) :f sf ri7o
[22:53:20] (PlayerName:Josef_Descender | UserName:N1CHO) :f sat hbt mn tonobile
[22:53:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:53:25] (PlayerName:Jack_Smith | UserName:stenixx) :restart SCR_Boat
[22:53:25] (PlayerName:Jack_Smith | UserName:stenixx) :
[22:53:25] (PlayerName:Josef_Descender | UserName:N1CHO) :f sat hbt mn tonobile  a david
[22:53:28] (PlayerName:Jack_Smith | UserName:stenixx) :restart SCR_Boat
[22:53:28] (PlayerName:Jack_Smith | UserName:stenixx) :
[22:53:31] (PlayerName:Jack_Smith | UserName:stenixx) :start SCR_Boat
[22:53:31] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:53:32] (PlayerName:Tommy_Hazard | UserName:MrKarim) :recon 3
[22:53:34] (PlayerName:Tommy_Hazard | UserName:MrKarim) :recon
[22:53:34] (PlayerName:David_Bratan | UserName:under) :f ui hh
[22:53:35] (PlayerName:Josef_Descender | UserName:N1CHO) :f w dir lia /carry nji 3ndk
[22:53:37] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:53:37] (PlayerName:Josef_Descender | UserName:N1CHO) :f hh
[22:53:37] (PlayerName:David_Bratan | UserName:under) :f lag
[22:53:39] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[22:53:41] (PlayerName:Josef_Descender | UserName:N1CHO) :f w dir lia /carry nji 3ndk
[22:53:43] (PlayerName:Alex_simon | UserName:zakariamabrouk) :wait
[22:53:43] (PlayerName:Javier_Hescula | UserName:oussama) :togspeed 60
[22:53:44] (PlayerName:David_Bratan | UserName:under) :carry
[22:53:45] (PlayerName:Orlando_Mancini | UserName:nex) :pay 7 5000
[22:53:47] (PlayerName:David_Bratan | UserName:under) :carry Joe_Miller
[22:53:47] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[22:53:51] (PlayerName:David_Bratan | UserName:under) :carry Joe_Miller
[22:53:57] (PlayerName:David_Bratan | UserName:under) :f too far away
[22:54:1] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:1] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:1] (PlayerName:Kane_Sanders | UserName:LasDos) :is animation waqila
[22:54:3] (PlayerName:Antoine_Miller | UserName:ilyaslol) :status A
[22:54:3] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:7] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:7] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:7] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:7] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:7] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:8] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:10] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:54:11] (PlayerName:Sam_Teller | UserName:Attali) :idle
[22:54:11] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:54:13] (PlayerName:Jack_Smith | UserName:stenixx) :m Please turn off your engine and get a right our left
[22:54:16] (PlayerName:Javier_Hescula | UserName:oussama) :f  ana jit
[22:54:19] (PlayerName:Justin_Miller | UserName:zaid) :f negan 3andek sarout dyal audi ?
[22:54:20] (PlayerName:Justin_Miller | UserName:zaid) :f negan 3andek sarout dyal audi ?
[22:54:21] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:54:23] (PlayerName:Tommy_Hazard | UserName:MrKarim) :showfactions
[22:54:24] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[22:54:26] (PlayerName:Negan_Miller | UserName:Kaiji) :f nn
[22:54:28] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :drink
[22:54:30] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :drink
[22:54:33] (PlayerName:Josef_Descender | UserName:N1CHO) :fk
[22:54:34] (PlayerName:Justin_Miller | UserName:zaid) :me kaysed/kayhel lbab
[22:54:34] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:34] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:34] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:54:35] (PlayerName:Josef_Descender | UserName:N1CHO) :f k
[22:54:35] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:54:35] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:35] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:36] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:36] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:36] (PlayerName:Justin_Miller | UserName:zaid) :fall
[22:54:37] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:37] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:38] (PlayerName:Josef_Descender | UserName:N1CHO) :carry 3
[22:54:38] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:38] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:38] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:38] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:54:38] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:39] (PlayerName:Scott_Lopez | UserName:haytamix) :stopanim
[22:54:39] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:54:39] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:39] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:40] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[22:54:41] (PlayerName:Josef_Descender | UserName:N1CHO) :carry 2
[22:54:43] (PlayerName:Justin_Miller | UserName:zaid) :handsup
[22:54:43] (PlayerName:Josef_Descender | UserName:N1CHO) :carry 1
[22:54:43] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:43] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:45] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:45] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
[22:54:45] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:45] (PlayerName:William_Alferdo | UserName:APGGAME) :setwalk 125
[22:54:46] (PlayerName:Justin_Miller | UserName:zaid) :lean
[22:54:47] (PlayerName:Tommy_Hazard | UserName:MrKarim) :hideadmin
[22:54:47] (PlayerName:Justin_Miller | UserName:zaid) :friends
[22:54:47] (PlayerName:Justin_Miller | UserName:zaid) :gate
[22:54:47] (PlayerName:Justin_Miller | UserName:zaid) :ki 9eleb/ki sed jib dyalo
[22:54:47] (PlayerName:Justin_Miller | UserName:zaid) :me kay9eleb/kaysed jib dyalo
