[0:0:32] (PlayerName:Tim_Tebow | UserName:ilyaslol) :bacukup
[18:27:33] (PlayerName:Evan_Henry | UserName:AnaSs) :dtrip
[18:27:34] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:27:34] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:28:1] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:28:1] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:28:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:28:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:28:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:28:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:29:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:29:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:29:22] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:29:22] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:29:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:29:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:29:29] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 428
[18:29:57] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:29:57] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:30:6] (PlayerName:Evan_Henry | UserName:AnaSs) :me hat lih knife 3loa 3en9o
[18:30:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:30:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:30:27] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 8
[18:30:28] (PlayerName:Evan_Henry | UserName:AnaSs) :status afk
[18:30:30] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:30:30] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:30:32] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 8
[18:30:37] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:30:37] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:30:40] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:30:40] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:30:54] (PlayerName:Evan_Henry | UserName:AnaSs) :home
[18:30:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:30:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:31:5] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[18:31:22] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:31:22] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:31:29] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 336
[18:31:33] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 226
[18:31:46] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 336
[18:31:47] (PlayerName:Josef_Descender | UserName:N1CHO) :report
[18:31:47] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[18:31:50] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[18:31:52] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 8
[18:32:12] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:32:12] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:32:28] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gototveh 336
[18:32:32] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:32:32] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:32:34] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gotoveh 336
[18:32:39] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gotoveh 336
[18:32:41] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :goto 8
[18:32:46] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 336
[18:32:58] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :ar 1
[18:32:59] (PlayerName:Tommy_Diaz | UserName:FADEL) :ar 1
[18:33:1] (PlayerName:Tommy_Diaz | UserName:FADEL) :status
[18:33:4] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:33:4] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:33:6] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 8
[18:33:7] (PlayerName:Tommy_Diaz | UserName:FADEL) :pp
[18:33:10] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :cr 1
[18:33:17] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:33:17] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:33:22] (PlayerName:Tommy_Diaz | UserName:FADEL) :status afk
[18:33:37] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gotoplace ls
[18:33:43] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :gethere 8
[18:33:51] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 336
[18:34:0] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:34:0] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:34:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:34:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:34:12] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:34:12] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:34:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:34:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:34:38] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:34:38] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:0] (PlayerName:Evan_Henry | UserName:AnaSs) :status
[18:35:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :friends
[18:35:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:3] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:3] (PlayerName:Evan_Henry | UserName:AnaSs) :status
[18:35:4] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :friends
[18:35:7] (PlayerName:Evan_Henry | UserName:AnaSs) :status
[18:35:13] (PlayerName:Evan_Henry | UserName:AnaSs) :goto 6
[18:35:18] (PlayerName:Evan_Henry | UserName:AnaSs) :goto 6
[18:35:18] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:18] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:19] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:19] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:21] (PlayerName:Evan_Henry | UserName:AnaSs) :goto 6
[18:35:34] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:34] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:44] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:44] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:47] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:47] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:49] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[18:35:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[18:36:13] (PlayerName:Evan_Henry | UserName:AnaSs) :mrevive 5
[18:36:45] (PlayerName:Evan_Henry | UserName:AnaSs) :mrevive 5
[18:37:8] (PlayerName:Evan_Henry | UserName:AnaSs) :goto 6
[18:37:18] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:37:18] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:37:19] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:37:19] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:37:35] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 207
[18:37:47] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:37:47] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:37:47] (PlayerName:Harry_Clinton | UserName:KALIL) :friends
[18:37:47] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:37:47] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:37:48] (PlayerName:Harry_Clinton | UserName:KALIL) :friends
[18:37:55] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:37:55] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:38:7] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 8
[18:38:16] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:38:16] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:38:38] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 8aa
[18:38:40] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 8a
[18:38:44] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 8
[18:38:50] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :/aim
[18:39:7] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :aheal Alfred_Apatchi
[18:39:21] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:39:21] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:39:26] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:39:26] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:39:28] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[18:39:39] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:39:39] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:39:44] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:39:44] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:40:15] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :/aim
[18:40:54] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :/aim
[18:41:2] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :/aim
[18:41:26] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[18:41:29] (PlayerName:Evan_Henry | UserName:AnaSs) :mrevive 5
[18:42:15] (PlayerName:Evan_Henry | UserName:AnaSs) :gotoveh 20
[18:42:25] (PlayerName:Evan_Henry | UserName:AnaSs) :duty
[18:42:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:42:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:42:38] (PlayerName:Evan_Henry | UserName:AnaSs) :goto 8
[18:42:58] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive 6
[18:43:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:43:48] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:45:27] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :park
[18:46:41] (PlayerName:Josef_Descender | UserName:N1CHO) :piss
[18:46:44] (PlayerName:Evan_Henry | UserName:AnaSs) :gotoplace sf
[18:46:51] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:46:54] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere  8
[18:46:55] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere  8
[18:46:57] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:47:59] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[18:48:10] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 87
[18:48:11] (PlayerName:Anwar_Car | UserName:AnwarCar) :piss
[18:48:16] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 366
[18:48:21] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :getveh 336
[18:48:33] (PlayerName:Anwar_Car | UserName:AnwarCar) :piss
[18:49:1] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:49:7] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:49:8] (PlayerName:Anwar_Car | UserName:AnwarCar) :gate
[18:49:9] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:49:11] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:49:13] (PlayerName:Evan_Henry | UserName:AnaSs) :gethere 6
[18:49:22] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:49:22] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:49:25] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevie Josef_Descender
[18:49:30] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[18:49:32] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 336
[18:49:34] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 336
[18:49:35] (PlayerName:Evan_Henry | UserName:AnaSs) :gduty
[18:49:35] (PlayerName:Evan_Henry | UserName:AnaSs) :gate
[18:49:35] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 336
[18:49:40] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 336
[18:49:41] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 336
[18:49:55] (PlayerName:Evan_Henry | UserName:AnaSs) :getveh 336
[18:50:10] (PlayerName:Evan_Henry | UserName:AnaSs) :gotoveh 336
[18:50:13] (PlayerName:Alfred_Apatchi | UserName:MOSTAFA) :respawnveh 336
[18:50:56] (PlayerName:Josef_Descender | UserName:N1CHO) :report
[18:50:58] (PlayerName:Josef_Descender | UserName:N1CHO) :gate stenixx
[18:51:50] (PlayerName:Josef_Descender | UserName:N1CHO) :mrevive Josef_Descender
[18:52:24] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:24] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:24] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:24] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:25] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/gate
[18:52:26] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :gate
[18:56:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:56:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:56:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:56:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:56:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:56:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:57:6] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:57:6] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:57:6] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:57:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:57:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:57:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:57:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:57:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:57:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:57:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:57:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:57:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:58:12] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 1
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:58:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:58:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:58:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:58:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:58:13] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 2
[18:58:15] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 3
[18:58:16] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 4
[18:58:19] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 5
[18:58:22] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 6
[18:58:23] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 4
[18:58:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[18:58:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[18:58:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[18:58:25] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 7
[18:58:25] (PlayerName:Anwar_Car | UserName:AnwarCar) :pay
[18:58:26] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 8
[18:58:29] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 9
[18:58:32] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 10
[18:58:35] (PlayerName:Anwar_Car | UserName:AnwarCar) :pay  7 100
[18:58:35] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 1
[18:58:37] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 11
[18:58:38] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :park
[18:58:39] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 12
[18:58:40] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 13
[18:58:42] (PlayerName:Anwar_Car | UserName:AnwarCar) :pay  7 100
[18:58:43] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 14
[18:58:47] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 15
[18:58:49] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 16
[18:58:51] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 17
[18:58:52] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 18
[18:58:54] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 19
[18:58:56] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 20
[18:58:59] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 21
[18:59:0] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 22
[18:59:2] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 23
[18:59:3] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 24
[18:59:4] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 25
[18:59:6] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 26
[18:59:7] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 27
[18:59:9] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 28
[18:59:11] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 29
[18:59:14] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 30
[18:59:16] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 31
[18:59:18] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 32
[18:59:19] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 33
[18:59:21] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 34
[18:59:22] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 35
[18:59:24] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 36
[18:59:26] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 37
[18:59:28] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 38
[18:59:30] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 39
[18:59:33] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 40
[18:59:34] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 41
[18:59:35] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 42
[18:59:38] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 37
[18:59:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[18:59:58] (PlayerName:Anwar_Car | UserName:AnwarCar) :idle
[19:0:14] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[19:0:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :fp
[19:0:36] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[19:0:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[19:0:54] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 37
[19:1:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:1:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:1:15] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:1:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:1:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:1:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:21] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:38] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:2:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[19:3:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[19:3:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:3:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:24] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:41] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:4:50] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[19:5:6] (PlayerName:Yone_Fizi | UserName:shanki1z) :fp
[19:5:8] (PlayerName:Yone_Fizi | UserName:shanki1z) :fp
[19:5:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :fall
[19:5:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :anims
[19:5:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:5:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:5:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:5:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:5:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:6:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:6:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:6:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:6:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:6:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:7:1] (PlayerName:Josef_Descender | UserName:N1CHO) :walk 37
[19:7:6] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:7:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :fp
[19:7:36] (PlayerName:Yone_Fizi | UserName:shanki1z) :fallfront
[19:7:37] (PlayerName:Yone_Fizi | UserName:shanki1z) :fp
