[10:14:31] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[23:29:42] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[23:29:53] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :p station
[23:29:56] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :p db
[23:30:2] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:30:2] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:30:2] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[23:30:2] (PlayerName:Lhaj_Khalifa | UserName:wassim2001) :fall
[23:30:2] (PlayerName:Lhaj_Khalifa | UserName:wassim2001) :coer
[23:30:3] (PlayerName:Eric_Geostrica | UserName:CHLH) :me ka idf3 tomobil
[23:30:9] (PlayerName:Eric_Geostrica | UserName:CHLH) :me ka ikhrjo mn tht tomobil
[23:30:9] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:30:11] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:30:11] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :p 3ndkom 3minute
[23:30:14] (PlayerName:Denver_Morata | UserName:denver) :me kidfa3 tomobil 
[23:30:15] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:30:16] (PlayerName:Recardo_Ringo | UserName:badr) :friends
[23:30:16] (PlayerName:Recardo_Ringo | UserName:badr) :friends
[23:30:17] (PlayerName:Scott_Lopez | UserName:haytamix) :rbs
[23:30:20] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:30:20] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:30:22] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[23:30:25] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:30:25] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:30:26] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :nearbyrb
[23:30:26] (PlayerName:Jeff_Enderson | UserName:amine1) :do katkdb ?
[23:30:35] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:30:36] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:30:39] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :f kifash kat7eyed dok rbs dial x
[23:30:43] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :f li kat7et
[23:30:45] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:30:48] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:30:48] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:30:50] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:30:50] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:30:50] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:30:51] (PlayerName:Denver_Morata | UserName:denver) :me kaychouf tanafos dyalo 
[23:30:52] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :f sf thnx
[23:30:53] (PlayerName:Denver_Morata | UserName:denver) :cpr
[23:30:54] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:30:54] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:30:54] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:31:1] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[23:31:1] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:31:1] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:31:5] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:31:10] (PlayerName:Denver_Morata | UserName:denver) :cpr
[23:31:13] (PlayerName:Denver_Morata | UserName:denver) :me kaychouf tanafos dyalo 
[23:31:16] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:31:16] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:31:20] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :p  30 secand majitoch ghanmchi
[23:31:20] (PlayerName:Denver_Morata | UserName:denver) :cpr
[23:31:21] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :animselect
[23:31:25] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :p  30 secand majitoch ghanmchi
[23:31:29] (PlayerName:Jeff_Enderson | UserName:amine1) :do chkon li kaykdb?
[23:31:29] (PlayerName:Lhaj_Khalifa | UserName:wassim2001) :fall
[23:31:29] (PlayerName:Lhaj_Khalifa | UserName:wassim2001) :coer
[23:31:37] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:31:44] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:31:44] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:31:56] (PlayerName:Eric_Geostrica | UserName:CHLH) :carry 41
[23:32:0] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:32:0] (PlayerName:LSRP-User0263 | UserName:emilyblack12) :LSPD W9F 3LIMN O TFI MOTOR
[23:32:2] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:32:6] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:32:13] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:32:16] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:32:20] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:32:23] (PlayerName:Scott_Lopez | UserName:haytamix) :me kixeki l camerat wkired dikxi
[23:32:26] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:32:28] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:32:37] (PlayerName:Orlando_Mancini | UserName:nex) :me ki 7l l boite a gant
[23:32:43] (PlayerName:Scott_Lopez | UserName:haytamix) :do xkon mno la faute ?
[23:32:45] (PlayerName:Orlando_Mancini | UserName:nex) :items
[23:32:46] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:32:46] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:32:46] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:32:48] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kidir samta / ki7ydha
[23:32:51] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:32:52] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:32:53] (PlayerName:Denver_Morata | UserName:denver) :mrevive 41
[23:32:53] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:32:55] (PlayerName:Sam_Teller | UserName:Attali) :setvol 50
[23:32:55] (PlayerName:Jeffry_Cross | UserName:ASPRO) :gate
[23:32:57] (PlayerName:Jeff_Enderson | UserName:amine1) :do bjoj
[23:33:6] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f dihom l chi blasa mn ghir street
[23:33:11] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f sf hhna mz1
[23:33:11] (PlayerName:Jeff_Enderson | UserName:amine1) :do bjoj
[23:33:20] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:33:23] (PlayerName:Jeff_Enderson | UserName:amine1) :do  lbab o l cofr kano mhrsin ?
[23:33:24] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:33:25] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:33:26] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:33:29] (PlayerName:Kane_Sanders | UserName:LasDos) :me Kaydwi f radio
[23:33:31] (PlayerName:Jeff_Enderson | UserName:amine1) :wait
[23:33:35] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[23:33:38] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[23:33:44] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:33:45] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :do bjoj kano dayrin siya9a motahawira
[23:33:55] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :backup
[23:33:58] (PlayerName:Orlando_Mancini | UserName:nex) :do l coffre la wl bab ah
[23:34:0] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:34:2] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:34:4] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:34:10] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:34:14] (PlayerName:Jeff_Enderson | UserName:amine1) :idle
[23:34:31] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:34:44] (PlayerName:Anwar_Car | UserName:AnwarCar) :FALL
[23:34:45] (PlayerName:Jeffry_Cross | UserName:ASPRO) :carchat
[23:34:50] (PlayerName:Eric_Geostrica | UserName:CHLH) :is chi had i reconi fast
[23:34:57] (PlayerName:Jeffry_Cross | UserName:ASPRO) :carchat
[23:34:58] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:34:58] (PlayerName:Evan_Henry | UserName:AnaSs) :fixnearby
[23:34:59] (PlayerName:Jeff_Enderson | UserName:amine1) :idle
[23:34:59] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:34:59] (PlayerName:Anwar_Car | UserName:AnwarCar) :FALL
[23:34:59] (PlayerName:Orlando_Mancini | UserName:nex) :wait
[23:35:0] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:35:3] (PlayerName:Evan_Henry | UserName:AnaSs) :fixnearby
[23:35:3] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:35:5] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:35:5] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:35:8] (PlayerName:Eric_Geostrica | UserName:CHLH) :is had lblasa li fiha ana fiha 10 fps lkolchi
[23:35:8] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me ki7yd lik mic o camera
[23:35:11] (PlayerName:Jeffry_Cross | UserName:ASPRO) :carchat
[23:35:11] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:35:12] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:35:12] (PlayerName:Scott_Lopez | UserName:haytamix) :cpr
[23:35:14] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me ki7yd lik mic o camera
[23:35:16] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:35:17] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:35:22] (PlayerName:Jeff_Enderson | UserName:amine1) :me kan7t zbl f lcofr tal mn b3d o n7to f zbl
[23:35:26] (PlayerName:Orlando_Mancini | UserName:nex) :revive 32
[23:35:36] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:35:36] (PlayerName:Jeff_Enderson | UserName:amine1) :cpr
[23:35:41] (PlayerName:Scott_Lopez | UserName:haytamix) :cpr
[23:35:46] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f 30k wla blach
[23:35:48] (PlayerName:Evan_Henry | UserName:AnaSs) :fixnearbye
[23:35:59] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:36:1] (PlayerName:Orlando_Mancini | UserName:nex) :wait
[23:36:3] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:36:4] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[23:36:4] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[23:36:6] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:36:8] (PlayerName:Emily_Black | UserName:emilyblack12) :LSPD W9F 3LIMN O TFI MOTOR
[23:36:8] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:36:13] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:36:14] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:14] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:15] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:15] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:17] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:17] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:19] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[23:36:23] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:23] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:25] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 1
[23:36:43] (PlayerName:Jester_Gomez | UserName:ladoss) :f yoop
[23:36:44] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:36:46] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:46] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:48] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f yo
[23:36:49] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f fink
[23:36:53] (PlayerName:Jester_Gomez | UserName:ladoss) :kichouf jibo
[23:36:53] (PlayerName:Jester_Gomez | UserName:ladoss) :me kichouf jibo
[23:36:53] (PlayerName:Eric_Geostrica | UserName:CHLH) :recon 41
[23:36:57] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:37:12] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:37:22] (PlayerName:Eric_Geostrica | UserName:CHLH) :recon
[23:37:26] (PlayerName:Evan_Henry | UserName:AnaSs) :park
[23:37:28] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:37:30] (PlayerName:Scott_Lopez | UserName:haytamix) :delrb 1
[23:37:32] (PlayerName:Syko_Madness | UserName:syko) :home
[23:37:34] (PlayerName:Scott_Lopez | UserName:haytamix) :copcome
[23:37:40] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:37:40] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:37:41] (PlayerName:Eric_Geostrica | UserName:CHLH) :gethere 41
[23:37:42] (PlayerName:David_Bratan | UserName:under) :staff
[23:37:51] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:38:2] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:38:6] (PlayerName:Jeffry_Cross | UserName:ASPRO) :wait
[23:38:8] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[23:38:9] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:38:12] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f lafof
[23:38:12] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:38:12] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:38:13] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f 10k ok?
[23:38:13] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[23:38:20] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :togspeed 70
[23:38:23] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:24] (PlayerName:Jester_Gomez | UserName:ladoss) :f si ana m3a Tony
[23:38:35] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:35] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:36] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:37] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:37] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:37] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:37] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:38:39] (PlayerName:Denver_Morata | UserName:denver) :wait
[23:38:41] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[23:38:41] (PlayerName:Orlando_Mancini | UserName:nex) :gate
[23:38:42] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:38:47] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:38:47] (PlayerName:Tony_Accardo | UserName:Yassir980) :me karj3 sla7 / mouss l dahro b7ala ma tra walo
[23:38:53] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:38:54] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kidir samta / ki7ydha
[23:38:54] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:5] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:39:12] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:39:13] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:15] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:39:18] (PlayerName:Kane_Sanders | UserName:LasDos) :f kifach ka tweeti ?
[23:39:18] (PlayerName:Eric_Geostrica | UserName:CHLH) :jail 41 90 Troll
[23:39:21] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f ana jay ldrb
[23:39:26] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:39:26] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:39:26] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:39:26] (PlayerName:Yassin_Narcos | UserName:yassin) :pay
[23:39:26] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :m LSPD W9EF 3LA LIMEN O TFI VEH DIALK O TSNA IJI 3NDK L OFFICER
[23:39:26] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :m LSPD W9EF 3LA LIMEN O TFI VEH DIALK O TSNA IJI 3NDK L OFFICER
[23:39:28] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:30] (PlayerName:Yassin_Narcos | UserName:yassin) :pay  15 2000
[23:39:31] (PlayerName:Fred_Vargas | UserName:ExFIBO) :t
[23:39:33] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:36] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:38] (PlayerName:Kane_Sanders | UserName:LasDos) :home
[23:39:40] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:39:41] (PlayerName:Kane_Sanders | UserName:LasDos) :home
[23:39:42] (PlayerName:Kane_Sanders | UserName:LasDos) :home
[23:39:43] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:39:48] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:39:50] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:39:50] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:39:51] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:39:54] (PlayerName:Kane_Sanders | UserName:LasDos) :ri 2
[23:39:55] (PlayerName:Anwar_Car | UserName:AnwarCar) :home
[23:39:55] (PlayerName:Anwar_Car | UserName:AnwarCar) :home
[23:39:57] (PlayerName:Michael_Montana | UserName:Mezrari) :pay 25 1000
[23:40:1] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:40:1] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:40:1] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:40:1] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:40:10] (PlayerName:Kane_Sanders | UserName:LasDos) :is chi wa7ed ydiro announce ygol l bnadm ydir reason f report
[23:40:13] (PlayerName:Tony_Accardo | UserName:Yassir980) :carry 3
[23:40:13] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[23:40:13] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[23:40:13] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[23:40:14] (PlayerName:Denver_Morata | UserName:denver) :call 511
[23:40:15] (PlayerName:Anwar_Car | UserName:AnwarCar) :home
[23:40:16] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:17] (PlayerName:Michael_Montana | UserName:Mezrari) :status na3es
[23:40:18] (PlayerName:Tony_Accardo | UserName:Yassir980) :cheer 3
[23:40:18] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:19] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[23:40:19] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:20] (PlayerName:Tony_Accardo | UserName:Yassir980) :me kayjbd sla7 / mouss mn dahro 
[23:40:20] (PlayerName:Scott_Lopez | UserName:haytamix) :backup
[23:40:20] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:21] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[23:40:21] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:21] (PlayerName:David_Bratan | UserName:under) :debugscript
[23:40:21] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[23:40:22] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[23:40:22] (PlayerName:David_Bratan | UserName:under) :debugscript 3
[23:40:27] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:40:29] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:40:31] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :m LSPD W9EF 3LA LIMEN O TFI VEH DIALK O TSNA IJI 3NDK L OFFICER
[23:40:31] (PlayerName:Denver_Morata | UserName:denver) :p maakom medic bghit ndir chikaya 
[23:40:32] (PlayerName:David_Bratan | UserName:under) :debugscript 0
[23:40:37] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:40:40] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:40:40] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:40:41] (PlayerName:Kane_Sanders | UserName:LasDos) :take marijuana
[23:40:49] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:40:55] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:40:56] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:40:56] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :gate
[23:40:56] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :dive
[23:40:57] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[23:41:1] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :duty
[23:41:2] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :setvol 3
[23:41:5] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:41:5] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:41:6] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:41:6] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:41:7] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:41:10] (PlayerName:Tony_Accardo | UserName:Yassir980) :me karj3 sla7 / mouss l dahro b7ala ma tra walo
[23:41:13] (PlayerName:Eric_Geostrica | UserName:CHLH) :duty
[23:41:15] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:41:17] (PlayerName:Eric_Geostrica | UserName:CHLH) :duty
[23:41:21] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[23:41:29] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[23:41:30] (PlayerName:Orlando_Mancini | UserName:nex) :ooc  Please ktbo reason dyal reports dyalkom or report ghykoun closed!
[23:41:35] (PlayerName:Emily_Black | UserName:emilyblack12) :fall
[23:41:41] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[23:41:43] (PlayerName:Emily_Black | UserName:emilyblack12) :fall
[23:41:45] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:41:49] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[23:41:52] (PlayerName:Denver_Morata | UserName:denver) :fu
[23:42:2] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :lean
[23:42:10] (PlayerName:Fred_Vargas | UserName:ExFIBO) :plant
[23:42:14] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:42:15] (PlayerName:Sam_Teller | UserName:Attali) :m w9af liman o skat lmotor o hbat m3ak L.S.P.D
[23:42:16] (PlayerName:Kane_Sanders | UserName:LasDos) :takemarijuana
[23:42:18] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[23:42:30] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:42:35] (PlayerName:Fred_Vargas | UserName:ExFIBO) :takemarijuana
[23:42:38] (PlayerName:Emily_Black | UserName:emilyblack12) :handsup
[23:42:43] (PlayerName:Emily_Black | UserName:emilyblack12) :handsup
[23:42:44] (PlayerName:Scott_Lopez | UserName:haytamix) :me kijbed cuff wkimnt emily
[23:42:46] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:42:48] (PlayerName:Scott_Lopez | UserName:haytamix) :cuff Emily_Black
[23:42:54] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[23:43:2] (PlayerName:Fred_Vargas | UserName:ExFIBO) :harvest
[23:43:6] (PlayerName:Michael_Montana | UserName:Mezrari) :p wjdti liya lbsa akhouya?
[23:43:7] (PlayerName:Recardo_Ringo | UserName:badr) :friends
[23:43:9] (PlayerName:Recardo_Ringo | UserName:badr) :friends
[23:43:13] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :del
[23:43:15] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:43:16] (PlayerName:Jeffry_Cross | UserName:ASPRO) :p ana khdma 3lihaz
[23:43:16] (PlayerName:Michael_Montana | UserName:Mezrari) :p (kteb rah swtk kilagi abro)
[23:43:17] (PlayerName:Jeffry_Cross | UserName:ASPRO) :p ana khdma 3liha
[23:43:18] (PlayerName:Scott_Lopez | UserName:haytamix) :me ki7yed liha minot
[23:43:21] (PlayerName:Michael_Montana | UserName:Mezrari) :p sf wakha asidi
[23:43:24] (PlayerName:Scott_Lopez | UserName:haytamix) :cuff 24
[23:43:25] (PlayerName:Jeffry_Cross | UserName:ASPRO) :p ana lkhyat
[23:43:32] (PlayerName:Emily_Black | UserName:emilyblack12) :fall
[23:43:40] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[23:43:47] (PlayerName:Denver_Morata | UserName:denver) :cpr
[23:43:47] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[23:43:57] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[23:44:0] (PlayerName:Michael_Montana | UserName:Mezrari) :status
[23:44:1] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[23:44:22] (PlayerName:Denver_Morata | UserName:denver) :carchat
[23:44:26] (PlayerName:Jester_Gomez | UserName:ladoss) :kiss 7
[23:44:27] (PlayerName:Denver_Morata | UserName:denver) :me kayjbd sac 
[23:44:27] (PlayerName:Jester_Gomez | UserName:ladoss) :stopanim
[23:44:27] (PlayerName:Jester_Gomez | UserName:ladoss) :gate
[23:44:29] (PlayerName:Jester_Gomez | UserName:ladoss) :kiss 7
[23:44:30] (PlayerName:Jester_Gomez | UserName:ladoss) :stopanim
